age,gender,branch,degree,semester,cgpa,backlogs,attendance_percentage,programming_score,dsa_score,sql_score,web_dev_score,ml_score,cloud_score,aptitude_score,coding_test_score,communication_score,leadership_score,teamwork_score,interview_score,number_of_projects,project_quality_score,number_of_certifications,internship_experience,internship_count,hackathons_attended,github_contributions,resume_score,technical_skill_avg,soft_skill_avg,academic_score_index,experience_score,overall_readiness_index
21,Male,Electronics,B.Tech,8,6.45,0,77.7,56.6,48.3,54.3,51.3,58.3,65.6,53.3,39.4,81.0,40.3,61.1,49.9,1,34.3,1,0,0,0,26,60.3,55.73,58.08,68.46,24.29,55.3
22,Female,Information Technology,B.Tech,8,6.83,0,79.2,71.8,61.6,62.6,28.9,63.5,59.9,67.3,64.5,83.2,54.5,65.3,85.2,2,48.6,2,1,1,0,92,81.5,58.05,72.05,71.57,70.58,66.79
23,Female,Computer Science,B.Tech,8,9.45,0,85.1,73.8,86.3,99.0,74.9,46.4,78.9,75.2,81.0,67.8,65.8,76.9,76.6,5,78.6,0,1,1,4,215,98.0,76.55,71.78,91.68,100.0,83.65
21,Male,Computer Science,B.Tech,8,7.57,0,62.0,64.3,46.4,66.4,58.5,47.8,56.1,62.2,54.8,77.0,46.4,71.9,61.7,4,77.8,3,1,1,0,78,98.0,56.58,64.25,71.59,100.0,69.13
20,Male,Mechanical,B.Tech,8,7.63,0,93.4,59.2,39.6,72.0,87.5,39.7,65.5,86.2,50.4,56.8,69.4,70.4,61.9,2,53.8,1,0,0,0,38,71.2,60.58,64.62,81.43,38.14,64.28
21,Female,Computer Science,B.Tech,8,7.77,0,82.5,77.6,68.4,77.6,42.5,57.6,49.0,73.2,74.0,73.3,55.9,49.2,85.8,3,72.0,0,1,1,1,217,83.8,62.12,66.05,79.14,77.6,70.33
24,Female,Computer Science,B.Tech,8,6.64,0,81.9,46.3,53.5,57.0,62.4,85.7,25.2,76.3,48.8,98.0,66.3,58.1,84.0,3,74.1,2,0,0,2,126,76.3,55.02,76.6,71.05,66.23,65.83
21,Male,Electrical,B.Tech,8,8.55,0,67.8,78.9,71.3,81.2,62.7,38.2,62.7,92.0,73.6,57.4,63.8,84.5,65.9,1,40.4,3,1,1,0,117,98.0,65.83,67.9,80.19,66.12,70.6
21,Male,Electronics,B.Tech,8,7.77,0,89.4,87.8,83.6,66.8,76.9,20.7,83.7,57.8,84.0,74.9,57.3,81.0,71.6,2,41.8,2,1,2,1,176,74.9,69.92,71.2,81.21,80.54,75.16
22,Female,Computer Science,B.Tech,8,7.03,0,70.8,64.1,42.3,69.4,40.6,54.2,83.3,97.4,47.5,58.3,58.9,65.7,76.2,1,42.3,2,1,3,0,126,82.2,58.98,64.77,70.45,76.69,66.24
21,Male,Electrical,B.Tech,8,7.74,0,69.0,65.4,74.8,66.7,74.1,78.4,51.3,94.0,73.0,60.3,78.7,63.7,75.6,4,82.2,1,1,3,2,127,78.4,68.45,69.57,74.88,100.0,75.34
22,Female,Information Technology,B.Tech,8,7.56,0,96.3,61.7,59.9,69.1,30.5,54.7,45.7,58.9,52.9,60.6,70.2,77.6,68.4,3,64.5,2,0,0,4,46,64.9,53.6,69.2,81.81,71.35,67.85
20,Male,Electronics,B.Tech,8,5.69,1,78.3,51.6,46.4,67.2,60.5,75.9,60.2,73.5,55.7,61.4,84.3,76.7,68.3,2,31.6,1,1,1,0,69,85.6,60.3,72.68,53.32,59.48,60.56
21,Male,Information Technology,B.Tech,8,6.81,0,88.4,56.4,55.2,70.0,33.8,68.2,15.6,90.3,55.8,85.6,66.4,66.6,81.2,2,52.5,0,0,0,0,39,50.0,49.87,74.95,74.19,31.75,59.46
22,Male,Electronics,B.Tech,8,5.4,0,90.4,32.0,28.4,27.6,62.3,38.4,58.7,58.1,35.4,96.0,52.4,64.4,57.8,2,46.6,3,1,3,0,61,80.1,41.23,67.65,64.92,91.98,61.23
21,Female,Information Technology,B.Tech,8,7.42,1,84.2,41.1,46.8,57.1,69.4,65.5,42.7,48.3,33.3,65.8,59.7,68.0,55.4,1,40.3,0,1,1,2,121,64.3,53.77,62.22,67.2,56.09,59.84
23,Other,Civil,B.Tech,8,7.1,3,96.0,67.0,57.1,55.9,39.6,43.0,60.4,66.0,55.5,59.6,85.8,52.6,63.3,2,57.5,0,1,3,0,165,68.5,53.83,65.32,48.5,77.25,58.04
21,Male,Electronics,B.Tech,8,8.01,0,95.9,63.8,56.3,54.3,68.6,71.0,50.4,68.1,57.5,70.3,59.6,78.6,58.0,3,64.4,1,1,1,0,84,83.7,60.73,66.62,84.84,77.32,71.63
21,Male,Computer Science,B.Tech,8,6.44,0,86.4,56.3,62.4,60.4,56.1,40.2,71.1,51.0,55.2,70.3,56.8,52.6,73.7,1,33.8,1,1,1,1,145,79.9,57.75,63.35,71.0,56.14,62.6
22,Female,Electronics,B.Tech,8,6.46,0,93.7,53.0,44.4,61.7,58.6,53.4,46.6,67.2,50.4,82.5,95.0,72.6,65.6,3,77.7,2,0,0,1,65,87.7,52.95,78.92,73.33,63.31,65.81
21,Other,Electrical,B.Tech,8,6.86,0,59.3,76.0,72.1,69.5,57.2,39.5,62.6,44.8,71.0,62.4,75.6,84.0,63.5,1,42.2,2,0,0,0,85,55.2,62.82,71.38,65.81,32.66,60.9
22,Male,Electronics,B.Tech,8,7.56,0,87.6,39.6,52.7,52.4,77.4,86.9,55.1,69.0,47.6,87.5,62.4,82.5,70.6,2,54.3,1,1,1,2,6,72.3,60.68,75.75,79.2,74.29,71.29
23,Male,Information Technology,B.Tech,8,6.08,1,87.9,54.4,54.0,68.3,57.0,51.7,59.9,86.5,57.5,82.1,73.2,79.3,68.3,3,66.0,1,1,2,4,450,71.6,57.55,75.73,58.93,100.0,67.97
22,Female,Computer Science,B.Tech,8,7.23,0,85.6,51.4,39.0,51.3,60.0,71.4,40.8,48.8,51.3,64.7,57.2,81.2,55.9,3,64.7,2,0,0,0,83,75.2,52.32,64.75,76.29,55.41,62.46
20,Female,Computer Science,B.Tech,8,8.8,0,76.8,62.5,64.1,60.4,47.3,71.1,54.3,72.9,58.5,62.6,73.4,92.4,68.0,2,62.9,1,1,1,0,220,80.0,59.95,74.1,84.64,68.87,71.53
21,Other,Electronics,B.Tech,8,6.93,0,73.4,48.5,43.8,48.8,44.6,37.2,42.8,90.8,42.1,79.8,64.3,72.1,69.4,1,21.9,1,0,0,0,70,64.8,44.28,71.4,70.53,20.57,54.02
21,Female,Information Technology,B.Tech,8,6.68,1,84.1,36.0,30.1,25.7,75.9,53.6,78.5,59.1,28.3,65.1,68.5,79.4,57.8,4,87.8,4,1,3,1,27,98.0,49.97,67.7,61.99,100.0,64.63
21,Female,Information Technology,B.Tech,8,7.47,0,82.1,80.9,70.1,66.6,83.4,53.5,60.9,62.2,72.9,57.5,61.6,71.6,67.4,1,44.2,1,0,0,0,2,52.1,69.23,64.53,76.92,27.26,64.3
21,Female,Computer Science,B.Tech,8,7.03,1,85.9,53.5,56.7,62.7,65.4,80.1,45.6,49.6,59.8,66.9,76.8,70.2,58.3,0,20.0,2,0,0,0,287,45.7,60.67,68.05,64.98,18.0,57.04
21,Female,Information Technology,B.Tech,8,8.48,2,91.4,71.1,67.4,73.1,72.3,56.5,51.5,68.9,65.3,59.2,74.5,53.4,63.6,3,82.4,2,1,1,0,66,93.5,65.32,62.68,66.78,88.72,68.74
22,Female,Information Technology,B.Tech,8,6.98,1,68.7,75.1,55.8,54.1,76.2,35.9,83.0,72.2,69.8,82.7,63.6,73.4,72.2,2,39.6,0,1,1,1,105,83.1,63.35,72.98,59.47,59.88,63.59
21,Female,Information Technology,B.Tech,8,7.19,0,65.7,55.9,42.6,57.3,56.0,53.8,81.7,49.3,56.1,55.0,62.1,69.6,52.9,1,29.2,1,0,0,1,6,57.2,57.88,59.9,70.04,26.76,57.26
20,Other,Electrical,B.Tech,8,7.28,2,79.7,63.6,48.9,55.0,59.0,65.1,22.5,54.6,58.1,70.4,67.1,67.8,49.5,2,46.2,1,0,0,0,45,56.0,52.35,63.7,54.87,35.86,52.9
22,Female,Computer Science,B.Tech,8,7.06,0,72.4,73.6,59.7,71.7,70.4,59.9,64.8,48.0,65.0,74.6,63.7,71.1,72.9,2,49.2,1,1,1,0,254,91.7,66.68,70.58,71.14,64.76,68.51
22,Male,Electronics,B.Tech,8,6.29,0,83.1,47.9,38.1,46.7,42.2,69.1,53.7,71.4,40.2,58.7,89.0,70.7,51.0,4,78.9,1,0,0,0,112,65.0,49.62,67.35,68.96,61.67,60.78
21,Male,Information Technology,B.Tech,8,7.86,0,68.7,81.8,80.3,81.0,50.5,58.6,48.2,74.0,87.1,93.9,70.8,93.5,81.6,0,22.3,0,1,1,3,5,61.7,66.73,84.95,75.63,46.69,70.04
21,Female,Computer Science,B.Tech,8,7.24,0,73.6,52.5,56.1,56.6,68.0,29.8,11.5,66.6,50.5,86.6,52.9,70.6,64.4,3,55.6,3,0,0,1,38,65.0,45.75,68.62,72.76,62.68,60.97
23,Female,Mechanical,B.Tech,8,7.97,2,63.5,46.4,46.4,52.9,73.3,75.4,42.1,79.6,40.7,62.1,84.2,79.3,64.5,2,59.4,1,0,0,0,50,48.7,56.08,72.53,54.84,39.82,56.56
20,Male,Civil,B.Tech,8,8.4,0,78.5,62.6,60.2,52.3,48.7,13.9,59.7,52.9,62.1,87.3,84.2,74.8,76.6,0,20.6,2,1,1,0,84,67.7,49.57,80.72,82.35,46.18,65.13
22,Male,Computer Science,B.Tech,8,6.54,0,65.5,52.3,59.4,41.1,69.9,64.1,63.0,78.0,54.3,59.0,56.4,68.3,56.8,3,65.7,2,1,1,1,33,95.2,58.3,60.12,65.43,87.71,65.21
21,Male,Information Technology,B.Tech,8,6.63,0,72.1,77.6,76.2,70.8,28.6,40.8,62.8,51.6,74.2,64.4,64.0,89.8,59.2,1,35.2,1,1,2,0,10,71.8,59.47,69.35,68.04,60.56,64.18
24,Female,Information Technology,B.Tech,8,7.85,0,93.9,69.4,77.9,84.7,36.3,28.4,26.3,51.1,76.0,50.0,70.3,59.9,59.5,0,27.1,1,0,0,3,4,37.7,53.83,59.92,83.12,26.13,59.68
22,Female,Computer Science,B.Tech,8,4.81,0,74.1,50.2,37.5,50.4,49.8,37.1,58.4,68.8,41.0,71.7,48.5,65.2,66.8,2,49.9,0,0,0,0,15,50.4,47.23,63.05,55.9,30.97,50.56
21,Male,Information Technology,B.Tech,8,6.89,4,65.5,57.5,48.2,46.0,55.5,47.5,56.5,81.3,47.7,70.8,71.0,77.1,67.3,4,72.3,1,1,2,0,235,89.1,51.87,71.55,27.88,95.69,55.18
20,Male,Mechanical,B.Tech,8,6.68,0,80.0,60.3,67.3,63.0,69.8,17.1,33.1,77.7,59.7,67.3,47.6,55.9,64.7,2,47.7,1,0,0,1,151,63.3,51.77,58.88,70.76,40.31,57.17
20,Female,Computer Science,B.Tech,8,6.96,0,74.9,63.4,68.7,65.9,58.6,80.8,42.3,56.7,59.5,76.5,59.8,70.4,63.3,3,73.2,0,1,2,1,235,86.1,63.28,67.5,71.19,85.96,69.9
21,Male,Electrical,B.Tech,8,7.76,3,76.5,67.9,66.5,77.6,88.6,47.9,47.8,79.0,67.6,67.9,63.9,94.7,72.6,2,65.3,1,0,0,3,235,62.2,66.05,74.78,47.27,53.59,60.29
22,Female,Information Technology,B.Tech,8,6.87,0,98.0,75.8,73.7,84.3,69.4,43.0,41.0,88.4,79.4,57.3,78.1,74.6,73.1,2,57.3,2,1,1,0,16,80.2,64.53,70.77,77.49,73.19,70.96
22,Male,Mechanical,B.Tech,8,8.25,2,95.6,79.3,72.7,85.2,87.6,64.8,51.0,78.9,76.2,74.3,62.1,59.6,69.8,2,37.8,0,1,3,0,59,88.5,73.43,66.45,66.43,71.34,69.62
21,Male,Electrical,B.Tech,8,6.92,1,89.5,58.1,62.8,67.3,42.9,67.9,73.5,80.0,53.9,68.0,58.7,65.8,71.2,3,53.5,1,0,0,0,303,60.8,62.08,65.92,65.29,46.05,61.41
21,Female,Electronics,B.Tech,8,7.11,0,98.0,56.6,60.2,62.9,77.4,73.3,28.0,85.2,60.1,53.7,70.6,70.6,65.6,2,57.3,2,0,0,2,36,71.8,59.73,65.12,79.17,53.19,65.66
21,Male,Electrical,B.Tech,8,7.64,2,69.0,62.8,47.4,65.0,57.2,66.4,60.9,98.0,54.8,49.3,46.3,54.7,56.2,5,91.9,3,1,1,0,72,98.0,59.95,51.62,54.18,100.0,62.56
21,Male,Computer Science,B.Tech,8,7.76,0,62.7,59.3,62.0,63.9,53.5,50.2,55.9,93.3,63.2,64.6,60.2,68.1,79.8,3,82.3,1,1,1,0,136,98.0,57.47,68.18,73.13,82.69,68.09
20,Male,Mechanical,B.Tech,8,6.13,3,96.8,63.7,58.9,77.0,51.4,24.3,58.6,56.3,51.2,66.2,57.9,68.6,69.3,3,64.7,2,0,0,4,46,87.2,55.65,65.5,41.95,71.41,55.87
20,Male,Computer Science,B.Tech,8,7.54,0,64.6,70.3,75.4,74.3,81.4,64.9,77.6,62.3,69.9,85.9,63.2,80.9,76.4,3,62.0,2,1,1,2,227,89.1,73.98,76.6,72.16,90.6,76.45
21,Other,Information Technology,B.Tech,8,8.51,3,75.8,75.4,80.2,82.2,71.4,44.9,60.7,61.2,84.1,75.7,68.0,87.9,82.2,1,44.5,3,0,0,1,72,60.4,69.13,78.45,52.31,43.35,62.08
21,Female,Information Technology,B.Tech,8,7.99,0,85.2,63.4,44.6,54.3,76.0,35.7,12.2,58.1,48.6,47.3,53.3,61.4,52.0,3,68.9,1,1,1,0,190,92.0,47.7,53.5,81.49,78.67,63.64
21,Female,Computer Science,B.Tech,8,4.57,0,75.2,43.6,45.1,48.9,83.8,95.3,52.6,86.4,56.1,58.7,69.5,74.1,63.2,3,67.1,2,0,0,0,70,81.1,61.55,66.38,54.55,56.13,59.6
22,Female,Electronics,B.Tech,8,7.18,0,82.1,49.2,49.9,70.3,44.9,75.2,56.0,87.6,52.0,53.7,72.2,61.4,57.0,3,80.6,1,1,1,1,10,85.0,57.58,61.08,74.89,86.18,67.76
21,Male,Electronics,B.Tech,8,4.5,1,72.0,43.7,41.2,50.9,66.1,62.5,58.6,63.5,45.4,96.5,69.4,74.9,81.0,2,34.2,2,0,0,2,58,48.6,53.83,80.45,43.1,46.26,54.8
22,Female,Civil,B.Tech,8,5.96,2,84.8,45.4,55.2,52.5,53.2,41.8,51.2,63.6,49.8,69.1,61.2,89.7,63.2,1,35.0,1,0,0,0,154,61.9,49.88,70.8,47.16,24.5,49.44
22,Female,Electronics,B.Tech,8,6.83,0,82.6,60.2,43.7,54.6,55.7,41.1,51.5,62.6,48.0,60.1,48.7,78.6,55.4,2,46.9,3,0,0,1,52,72.8,51.13,60.7,72.59,52.07,59.62
23,Female,Computer Science,B.Tech,8,5.71,0,78.5,41.1,47.0,61.1,64.5,38.2,49.4,58.5,46.7,70.6,69.5,91.4,59.7,1,35.7,4,0,0,2,100,64.9,50.22,72.8,63.52,50.71,58.8
22,Male,Computer Science,B.Tech,8,8.0,1,80.6,81.6,65.5,70.4,64.2,69.0,28.0,83.5,78.3,94.9,87.5,67.1,92.6,3,58.7,0,1,3,1,100,86.6,63.12,85.52,70.18,89.61,73.69
22,Male,Computer Science,B.Tech,8,7.84,0,85.8,60.6,55.1,68.9,54.9,43.0,36.3,98.0,61.2,78.1,49.5,62.7,79.4,3,75.7,1,1,1,0,405,87.0,53.13,67.43,80.62,80.71,68.37
22,Male,Electronics,B.Tech,8,8.11,0,87.0,66.0,69.3,75.0,65.7,84.8,46.8,83.5,68.9,63.2,30.5,71.9,72.7,4,82.4,3,0,0,0,109,93.0,67.93,59.58,82.87,74.72,71.76
21,Male,Electrical,B.Tech,8,7.45,2,76.7,79.5,85.8,94.0,38.8,66.9,32.9,64.8,84.0,88.0,56.3,69.0,71.0,0,20.0,3,0,0,1,168,43.0,66.32,71.08,55.16,28.0,58.18
20,Female,Computer Science,B.Tech,8,8.99,0,81.2,80.6,78.9,82.3,41.2,76.5,79.6,81.9,75.0,80.8,90.5,82.5,75.3,2,66.2,2,0,0,1,62,68.8,73.18,82.28,87.29,51.86,76.04
23,Female,Electronics,B.Tech,8,8.51,0,73.2,66.2,60.9,71.8,84.8,75.8,17.6,69.3,69.4,66.9,39.5,66.5,54.2,4,81.5,1,0,0,0,81,76.7,62.85,56.78,81.53,62.45,67.18
21,Other,Information Technology,B.Tech,8,7.45,0,85.4,80.8,69.7,64.5,65.1,29.0,67.8,50.2,75.7,86.1,71.9,87.0,60.5,0,20.0,1,1,1,1,24,81.1,62.82,76.38,77.77,44.0,67.19
20,Female,Information Technology,B.Tech,8,8.18,0,74.5,69.8,75.0,65.0,79.1,55.5,69.3,86.0,78.7,72.1,58.1,60.8,72.4,3,77.1,4,1,1,0,56,96.8,68.95,65.85,79.61,99.13,76.06
22,Female,Computer Science,B.Tech,8,7.27,1,88.5,54.9,46.1,58.8,50.2,42.1,44.0,59.6,42.4,51.7,75.3,55.5,52.3,3,67.3,0,1,1,2,160,83.0,49.35,58.7,67.44,80.19,61.27
21,Female,Computer Science,B.Tech,8,6.78,0,98.0,69.7,66.8,60.7,61.1,69.9,79.4,71.5,73.2,57.6,83.9,55.0,58.9,4,93.8,0,0,0,0,151,74.2,67.93,63.85,76.86,60.14,68.62
22,Female,Electronics,B.Tech,8,6.54,4,88.8,67.2,72.9,60.9,74.0,38.6,76.6,63.3,74.5,83.8,63.1,67.3,61.4,2,55.5,1,1,1,2,168,82.0,65.03,68.9,32.42,74.65,57.46
21,Male,Information Technology,B.Tech,8,7.91,0,93.3,59.8,73.2,69.8,58.6,56.1,54.1,54.9,74.9,62.1,59.2,66.4,61.8,1,37.7,1,1,1,2,139,72.4,61.93,62.38,83.36,61.31,68.36
22,Female,Mechanical,B.Tech,8,8.83,1,81.7,65.8,68.5,72.2,66.0,59.5,59.1,49.2,67.0,93.3,78.2,74.5,84.7,2,52.2,0,1,1,0,362,66.4,65.18,82.68,76.32,59.66,71.19
24,Female,Electronics,B.Tech,8,4.88,0,96.2,52.8,46.3,63.8,63.7,56.1,52.8,73.8,56.7,77.5,48.3,65.5,60.3,2,32.6,2,0,0,1,85,64.3,55.92,62.9,63.02,41.78,57.32
22,Male,Computer Science,B.Tech,8,5.75,0,68.5,46.1,27.7,27.4,52.1,69.3,51.4,66.2,31.0,86.6,54.2,84.4,59.5,2,38.1,2,0,0,3,47,63.3,45.67,71.18,60.8,51.43,56.18
21,Male,Electrical,B.Tech,8,8.71,0,81.9,71.5,82.3,70.5,30.9,23.8,31.8,77.4,73.1,72.3,65.5,79.4,79.6,2,44.7,1,0,0,0,26,65.0,51.8,74.2,85.54,35.41,63.94
20,Female,Computer Science,B.Tech,8,6.31,0,98.0,33.3,42.4,46.7,51.7,51.1,41.3,75.8,36.6,74.3,60.3,82.7,69.8,1,56.3,1,1,1,0,104,70.9,44.42,71.78,73.57,58.89,60.81
22,Female,Computer Science,B.Tech,8,6.16,2,68.3,52.0,48.5,49.3,36.0,74.6,52.2,55.7,53.7,78.1,63.9,72.0,67.1,1,51.3,0,0,0,3,50,50.8,52.1,70.28,43.61,35.39,50.68
22,Female,Computer Science,B.Tech,8,6.39,0,76.7,45.5,33.9,68.0,40.5,57.6,56.5,33.2,39.7,58.9,50.5,68.6,42.7,3,70.0,1,1,1,0,106,85.6,50.33,55.18,67.74,79.0,60.82
21,Female,Computer Science,B.Tech,8,7.74,0,81.6,57.9,51.4,51.8,69.6,65.8,70.2,63.6,57.5,60.3,76.4,71.2,61.7,3,58.9,1,1,1,0,450,82.3,61.12,67.4,78.66,75.67,69.82
24,Female,Computer Science,B.Tech,8,,4,65.0,38.4,38.6,55.3,61.5,56.8,32.4,72.6,41.7,57.2,65.4,53.2,56.3,2,41.7,1,0,0,1,37,61.0,47.17,58.03,29.83,38.51,42.84
21,Male,Information Technology,B.Tech,8,,0,98.0,57.1,53.1,56.0,47.7,51.4,60.3,98.0,54.0,65.5,61.8,80.8,76.5,0,20.0,3,0,0,0,97,64.2,54.27,71.15,79.73,24.0,60.74
20,Female,Computer Science,B.Tech,8,7.13,0,79.1,59.5,51.2,63.7,78.3,10.0,66.1,59.7,57.6,81.6,64.5,77.3,59.8,2,46.7,3,0,0,1,353,72.7,54.8,70.8,73.64,52.01,63.23
22,Other,Computer Science,B.Tech,8,6.62,0,86.4,49.2,50.7,67.7,62.6,39.1,80.0,56.6,51.7,73.3,56.0,79.0,67.7,1,27.6,3,0,0,2,350,70.9,58.22,69.0,72.26,42.28,62.2
21,Male,Electrical,B.Tech,8,6.97,0,89.9,50.3,53.6,59.6,59.3,73.0,65.9,56.8,51.2,66.3,72.7,79.7,64.1,2,41.5,1,0,0,2,113,67.7,60.28,70.7,75.76,42.45,64.33
22,Male,Computer Science,B.Tech,8,7.75,0,78.0,54.9,62.7,67.6,88.7,40.0,28.6,91.5,59.1,79.4,67.5,61.6,82.5,1,30.4,0,1,2,2,25,53.7,57.08,72.75,77.65,61.12,66.99
21,Female,Computer Science,B.Tech,8,4.75,0,80.6,53.7,54.0,63.9,48.0,69.1,55.9,77.8,52.5,51.8,76.8,58.8,63.1,2,29.7,2,0,0,2,158,56.6,57.43,62.62,57.43,44.91,56.59
21,Male,Computer Science,B.Tech,8,7.77,0,83.4,77.5,68.4,65.7,52.2,72.4,67.9,64.5,73.7,83.0,59.5,78.9,70.4,2,61.2,0,0,0,1,262,72.7,67.35,72.95,79.41,38.36,67.74
21,Male,Computer Science,B.Tech,8,7.72,0,84.8,71.2,70.7,77.3,50.1,82.3,59.3,46.9,75.2,60.4,62.7,65.8,60.7,2,54.1,3,1,2,1,16,83.8,68.48,62.4,79.48,90.23,73.83
22,Female,Electrical,B.Tech,8,6.23,0,93.0,41.8,43.3,59.0,61.8,39.3,61.5,83.1,40.9,77.2,68.3,75.3,76.8,4,92.3,0,1,2,0,148,79.8,51.12,74.4,71.51,95.69,68.58
21,Female,Computer Science,B.Tech,8,8.16,0,94.1,74.4,77.0,72.6,84.0,71.6,56.3,92.6,84.4,71.0,66.6,74.1,82.0,1,33.4,2,1,2,0,4,71.7,72.65,73.42,85.35,66.02,75.62
21,Male,Electrical,B.Tech,8,5.95,2,80.8,45.7,45.9,35.8,90.3,67.7,48.6,64.7,43.7,62.8,51.7,69.2,63.9,1,42.4,4,1,1,4,41,74.4,55.67,61.9,45.89,88.72,58.94
20,Female,Electrical,B.Tech,8,8.37,0,85.4,54.0,69.1,70.8,27.3,75.8,33.1,43.8,58.3,56.4,75.3,73.1,57.5,2,46.6,2,0,0,4,22,78.4,55.02,65.57,84.21,57.98,66.33
21,Male,Computer Science,B.Tech,8,7.46,0,74.6,53.0,53.4,54.5,37.2,33.8,60.6,58.1,49.4,65.7,81.7,71.4,69.7,3,73.4,1,1,1,1,225,74.0,48.75,72.12,74.6,84.02,66.47
22,Female,Computer Science,B.Tech,8,7.16,2,94.8,29.4,49.9,58.1,49.3,30.7,72.7,73.5,37.8,69.4,62.2,93.6,74.2,1,34.9,1,0,0,0,120,52.4,48.35,74.85,58.56,24.47,53.13
22,Male,Computer Science,B.Tech,8,5.99,0,73.1,64.1,64.6,63.6,97.9,46.3,43.8,71.1,58.6,77.3,79.5,58.5,60.6,1,38.3,1,0,0,2,45,65.2,63.38,68.98,63.86,33.49,60.16
20,Male,Information Technology,B.Tech,8,5.43,0,98.0,45.5,44.1,54.0,65.5,27.8,52.3,52.2,48.3,54.0,58.3,58.4,42.4,4,80.9,1,0,0,0,41,54.7,48.2,53.28,67.41,62.27,57.09
21,Male,Information Technology,B.Tech,8,7.09,0,80.1,50.1,58.0,72.7,68.7,57.6,37.9,75.7,57.7,98.0,70.7,88.0,76.6,2,51.4,2,1,1,2,117,79.1,57.5,83.32,73.66,79.42,70.8
21,Female,Computer Science,B.Tech,8,7.49,0,74.3,67.4,76.8,71.0,56.9,56.6,65.0,50.0,79.9,67.0,54.5,72.1,67.9,1,33.1,0,1,1,0,84,67.6,65.62,65.38,74.72,45.93,65.35
22,Male,Computer Science,B.Tech,8,7.55,0,65.9,78.0,54.8,76.6,95.3,51.9,49.9,48.8,57.9,53.0,72.1,88.0,57.5,2,37.9,0,0,0,0,203,55.3,67.75,67.65,72.62,27.37,63.13
21,Male,Information Technology,B.Tech,8,8.12,0,93.5,60.6,68.2,68.5,58.7,38.1,85.0,51.9,68.8,58.3,53.8,81.0,62.5,1,28.1,2,1,1,0,83,90.8,63.18,63.9,84.89,56.43,68.82
21,Male,Computer Science,B.Tech,8,7.93,0,86.9,55.2,57.3,64.9,61.2,56.2,57.0,42.8,58.3,62.2,63.2,86.0,49.8,1,24.7,1,1,1,0,127,78.6,58.63,65.3,81.58,49.41,65.47
21,Female,Electronics,B.Tech,8,7.29,1,89.2,70.6,61.7,75.1,63.0,42.5,63.1,44.5,64.6,77.6,85.0,78.8,67.6,2,46.2,1,1,1,0,232,90.0,62.67,77.25,67.79,63.86,67.3
20,Male,Electronics,B.Tech,8,7.05,1,98.0,49.4,41.4,51.7,44.7,60.6,36.6,68.8,45.4,68.5,92.4,85.5,62.5,3,65.9,2,0,0,0,199,79.1,47.4,77.22,68.75,55.77,61.02
21,Male,Computer Science,B.Tech,8,5.62,1,83.1,60.1,58.7,61.6,58.2,18.6,90.8,57.1,59.6,80.6,59.4,69.4,59.7,0,31.1,1,1,1,1,6,61.7,58.0,67.28,54.27,47.33,57.14
22,Male,Electronics,B.Tech,8,7.23,0,66.6,66.7,40.7,74.2,64.3,98.0,63.5,70.4,51.6,82.0,58.9,61.6,67.3,0,21.1,2,0,0,2,22,66.0,67.9,67.45,70.59,26.33,62.38
22,Male,Computer Science,B.Tech,8,6.8,0,79.5,36.3,34.7,36.3,46.3,64.2,61.8,59.5,35.5,48.2,83.8,73.3,56.9,3,67.2,0,1,1,0,15,67.6,46.6,65.55,71.45,72.16,61.68
23,Female,Information Technology,B.Tech,8,8.54,3,74.2,69.2,56.4,72.3,72.0,50.7,59.3,60.7,67.6,79.7,54.4,53.6,69.4,2,45.8,0,0,0,1,49,49.9,63.32,64.28,52.04,33.74,55.69
23,Male,Computer Science,B.Tech,8,5.0,0,91.1,43.0,33.0,45.2,80.2,83.2,20.8,55.7,31.2,69.3,64.4,76.8,59.7,2,38.1,1,0,0,0,50,55.9,50.9,67.55,62.33,33.43,55.04
21,Male,Computer Science,B.Tech,8,7.06,0,95.6,52.4,46.7,71.5,66.6,39.1,36.0,68.6,50.4,60.0,74.0,62.0,49.1,3,62.4,3,1,1,0,43,87.2,52.05,61.28,78.1,88.72,67.21
22,Female,Civil,B.Tech,8,5.99,0,73.4,50.1,45.3,42.0,50.6,63.0,35.9,86.1,51.5,68.6,45.8,62.9,64.9,0,20.0,1,0,0,0,80,42.4,47.82,60.55,63.95,12.0,49.83
21,Female,Computer Science,B.Tech,8,7.06,0,76.5,75.6,74.2,52.1,54.8,85.4,49.2,71.4,75.3,85.8,81.4,54.3,74.5,1,35.9,0,1,3,0,24,60.2,65.22,74.0,72.37,62.77,68.75
22,Other,Electronics,B.Tech,8,7.04,4,82.3,72.8,67.9,68.2,88.7,46.8,57.3,43.1,67.0,63.5,87.5,69.4,63.2,2,55.2,2,1,3,0,242,85.5,66.95,70.9,33.97,88.56,61.09
21,Female,Information Technology,B.Tech,8,5.86,0,79.7,51.2,56.1,57.8,57.3,84.0,44.7,66.2,57.2,77.2,82.3,70.0,58.7,2,26.2,2,1,1,4,95,71.5,58.52,72.05,64.93,79.86,66.35
23,Male,Computer Science,B.Tech,8,8.25,0,82.9,64.6,52.4,69.9,33.6,53.3,38.3,62.3,57.8,70.9,33.4,77.5,54.7,3,74.7,1,1,1,0,61,97.6,52.02,59.12,82.62,80.41,66.88
