student_id,age,gender,branch,degree,semester,cgpa,backlogs,attendance_percentage,programming_score,dsa_score,sql_score,web_dev_score,ml_score,cloud_score,aptitude_score,coding_test_score,communication_score,leadership_score,teamwork_score,interview_score,number_of_projects,project_quality_score,number_of_certifications,internship_experience,internship_count,hackathons_attended,github_contributions,resume_score,placement_status
STU1911,21,Male,Computer Science,B.Tech,8,8.48,0,94.9,59.4,69.4,69.0,53.2,49.5,25.6,98.0,69.1,55.6,47.7,71.5,73.1,4,80.3,0,0,0,0,13,75.8,1
STU1912,22,Male,Computer Science,B.Tech,8,6.56,0,55.0,67.6,69.3,72.0,92.7,34.8,68.6,83.2,60.8,59.2,68.9,62.3,74.8,3,67.8,1,0,0,1,162,61.5,1
STU1913,21,Male,Civil,B.Tech,8,5.93,4,85.8,48.8,42.0,56.0,65.4,54.0,46.5,55.0,47.5,61.3,81.7,84.4,54.7,3,64.1,1,0,0,1,89,60.5,0
STU1914,21,Male,Civil,B.Tech,8,8.14,0,82.3,74.6,86.9,80.4,32.2,38.8,59.5,51.2,80.4,47.3,69.2,90.0,73.1,2,52.2,2,1,1,0,301,81.1,1
STU1915,21,Female,Information Technology,B.Tech,8,7.66,0,66.0,61.6,43.8,69.7,54.2,50.1,74.8,98.0,58.9,83.5,69.5,60.8,82.8,2,60.0,1,0,0,0,97,54.0,1
STU1916,21,Male,Electronics,B.Tech,8,7.32,0,84.9,65.6,65.8,62.4,63.5,79.2,55.5,82.9,71.6,71.3,64.4,60.6,76.1,1,22.3,2,1,3,2,13,65.6,1
STU1917,23,Male,Computer Science,B.Tech,8,7.63,3,86.5,55.8,52.1,55.5,89.7,50.1,50.2,76.3,56.8,56.4,75.3,72.4,55.5,4,65.1,2,1,2,1,86,96.6,0
STU1918,22,Male,Electronics,B.Tech,8,7.56,0,87.6,39.6,52.7,52.4,77.4,86.9,55.1,69.0,47.6,87.5,62.4,82.5,70.6,2,54.3,1,1,1,2,6,72.3,1
STU1919,20,Male,Electrical,B.Tech,8,8.61,0,56.8,70.5,69.0,81.6,48.2,80.8,53.0,71.8,72.3,61.6,58.6,59.5,69.8,2,64.4,2,0,0,0,131,77.0,1
STU1920,22,Male,Civil,B.Tech,8,8.62,0,95.0,64.9,74.7,73.6,98.0,44.6,71.9,47.3,70.1,73.0,80.5,74.5,60.9,5,98.0,2,1,1,0,105,97.7,1
STU1921,21,Male,Information Technology,B.Tech,8,7.8,0,75.0,54.9,62.2,56.6,61.5,35.0,57.0,70.2,58.2,60.1,57.6,65.5,71.5,2,37.8,1,1,1,0,44,69.7,1
STU1922,22,Female,Electrical,B.Tech,8,8.13,0,88.5,60.6,68.8,69.7,80.7,54.1,43.3,69.0,71.9,45.8,77.5,79.7,53.8,4,76.0,3,1,1,0,450,96.3,1
STU1923,22,Male,Computer Science,B.Tech,8,7.77,0,89.0,65.4,66.4,75.6,44.7,75.8,68.8,55.3,73.7,53.6,80.5,63.2,54.1,4,65.2,2,0,0,1,373,95.8,1
STU1924,21,Male,Civil,B.Tech,8,6.69,0,73.7,58.6,61.2,57.1,26.0,46.2,71.7,60.5,59.2,64.6,72.9,80.5,59.0,1,29.5,1,0,0,2,238,55.0,1
STU1925,20,Female,Computer Science,B.Tech,8,8.03,1,88.3,58.7,76.9,80.6,40.9,71.3,30.6,89.2,69.0,80.8,47.5,70.3,86.6,1,46.2,3,1,1,1,19,89.3,1
STU1926,21,Male,Electronics,B.Tech,8,5.67,0,78.3,54.9,37.6,43.8,15.0,76.8,76.5,66.2,46.7,74.2,65.4,61.7,56.0,5,94.9,2,0,0,4,196,77.0,1
STU1927,21,Female,Electronics,B.Tech,8,8.36,0,62.3,68.0,54.8,70.9,93.7,41.1,57.8,97.0,53.3,71.7,62.2,72.7,63.4,2,46.3,1,0,0,0,279,56.2,1
STU1928,22,Male,Electronics,B.Tech,8,5.89,0,93.1,40.6,55.5,40.1,65.2,42.8,56.5,43.6,46.4,45.9,58.1,50.7,54.6,0,25.5,1,0,0,0,51,59.2,0
STU1929,21,Female,Computer Science,B.Tech,8,7.51,1,74.6,73.3,82.7,95.1,48.1,67.8,68.1,60.7,86.0,85.2,67.0,65.8,74.4,2,42.0,3,1,1,0,23,85.1,1
STU1930,20,Female,Civil,B.Tech,8,6.27,3,73.9,56.9,55.5,44.5,68.8,57.7,42.9,46.3,52.5,72.7,75.8,75.7,53.2,2,65.9,0,0,0,1,163,44.6,0
STU1931,22,Female,Computer Science,B.Tech,8,7.81,0,78.2,74.7,62.3,79.6,64.8,42.7,67.3,51.1,79.1,68.6,58.6,52.5,56.9,3,65.1,1,0,0,0,242,66.1,1
STU1932,24,Other,Electronics,B.Tech,8,7.16,0,84.6,70.3,71.1,81.7,71.3,48.7,46.0,56.4,76.6,83.6,62.6,43.7,82.0,4,76.0,1,0,0,1,160,71.0,1
STU1933,21,Male,Computer Science,B.Tech,8,5.45,0,81.5,34.1,29.0,35.2,80.1,53.7,28.4,72.4,33.6,85.0,61.6,46.3,60.5,4,85.9,1,0,0,0,46,71.8,0
STU1934,21,Female,Computer Science,B.Tech,8,7.66,0,87.2,73.2,80.3,76.0,57.7,26.8,36.0,71.7,79.6,83.9,81.3,86.6,78.4,4,89.4,2,1,1,0,28,88.2,1
STU1935,21,Male,Information Technology,B.Tech,8,6.56,0,69.3,68.5,62.7,77.1,48.8,68.8,61.1,58.5,61.0,67.0,61.4,71.2,60.5,0,36.0,1,1,1,0,59,86.2,1
STU1936,20,Male,Information Technology,B.Tech,8,8.17,0,74.9,52.0,65.6,62.6,74.4,46.4,36.9,36.8,57.5,58.0,47.7,66.1,46.5,3,62.9,1,1,1,0,75,79.2,1
STU1937,23,Male,Computer Science,B.Tech,8,,0,80.9,71.1,60.8,64.6,74.0,10.0,77.8,88.7,73.2,81.9,43.0,82.4,73.2,1,45.9,3,1,2,2,86,85.7,1
STU1938,20,Female,Computer Science,B.Tech,8,7.63,3,98.0,66.1,60.9,65.2,63.5,54.6,71.0,64.0,60.4,53.6,70.1,67.6,51.1,1,36.0,2,1,3,2,9,62.7,0
STU1939,21,Male,Information Technology,B.Tech,8,6.15,0,80.9,47.5,41.0,36.1,94.7,41.7,73.3,52.4,49.6,93.4,54.4,75.0,71.1,3,58.9,3,0,0,0,17,70.6,0
STU1940,21,Female,Electrical,B.Tech,8,6.55,0,92.3,52.6,56.1,57.1,55.4,85.4,54.0,71.8,47.5,70.3,74.4,72.3,67.1,2,42.2,1,0,0,2,43,63.1,0
STU1941,21,Female,Mechanical,B.Tech,8,6.7,0,82.4,60.3,49.6,90.7,48.5,44.5,56.1,70.9,49.0,57.3,46.4,66.8,74.0,4,69.0,2,1,1,1,40,80.8,1
STU1942,22,Female,Computer Science,B.Tech,8,8.14,0,77.4,88.8,64.9,73.4,68.3,35.2,32.9,63.5,86.4,55.2,57.5,75.2,56.3,0,20.0,2,1,1,1,58,87.6,1
STU1943,22,Female,Information Technology,B.Tech,8,9.05,0,79.7,94.9,87.5,99.0,51.9,64.1,67.9,70.1,91.1,54.7,46.4,80.5,64.0,3,76.2,1,1,1,0,52,93.7,1
STU1944,21,Male,Computer Science,B.Tech,8,6.31,0,80.4,56.9,41.8,51.4,69.4,43.1,58.1,51.8,46.7,71.7,71.1,70.0,66.0,1,42.1,2,0,0,1,90,55.7,0
STU1945,20,Male,Computer Science,B.Tech,8,8.38,0,87.7,82.9,93.5,87.9,49.5,41.0,61.1,78.6,95.0,69.9,74.1,66.9,85.9,1,22.6,0,1,2,0,114,76.9,1
STU1946,20,Male,Electronics,B.Tech,8,4.81,0,95.1,34.2,21.7,46.4,56.0,64.2,79.0,54.0,34.2,55.2,69.7,68.2,47.1,2,32.5,1,0,0,0,20,48.5,0
STU1947,23,Male,Electronics,B.Tech,8,5.89,3,85.4,56.1,49.7,69.3,90.4,36.3,42.3,59.5,57.5,65.7,49.8,46.7,52.4,2,38.9,2,0,0,0,242,71.6,0
STU1948,22,Male,Computer Science,B.Tech,8,6.15,0,93.3,53.5,52.1,55.3,55.9,28.8,50.0,77.1,50.0,53.6,54.6,75.1,70.7,2,42.2,1,0,0,1,149,66.7,0
STU1949,21,Male,Computer Science,B.Tech,8,5.71,0,72.8,55.4,47.5,71.0,50.0,86.1,57.2,84.9,50.0,77.1,68.3,58.7,70.1,4,77.0,2,0,0,1,130,73.8,0
STU1950,22,Male,Computer Science,B.Tech,8,5.46,0,78.1,58.9,40.1,48.1,79.6,65.4,37.0,90.2,51.1,69.3,41.4,78.9,64.2,3,76.7,0,0,0,2,273,61.7,0
STU1951,22,Female,Electrical,B.Tech,8,7.65,0,75.1,58.9,43.5,57.1,46.2,50.2,49.0,82.8,54.7,65.5,61.6,71.0,70.9,1,29.5,2,0,0,1,24,51.8,0
STU1952,21,Female,Civil,B.Tech,8,6.96,0,85.0,41.7,41.2,55.1,51.6,54.9,59.9,63.5,38.9,54.5,86.2,73.2,53.1,1,51.8,1,1,2,3,43,83.6,0
STU1953,23,Male,Computer Science,B.Tech,8,7.62,1,78.6,66.9,61.6,59.6,70.6,64.1,46.8,46.4,65.1,66.4,62.5,79.7,52.0,2,33.2,1,0,0,2,9,63.7,1
STU1954,21,Female,Computer Science,B.Tech,8,7.96,4,88.9,58.6,65.8,54.9,76.1,72.5,72.9,87.7,63.5,65.0,44.2,61.8,72.3,2,46.5,1,0,0,0,58,74.0,0
STU1955,21,Male,Mechanical,B.Tech,8,7.49,3,73.2,74.0,68.9,74.6,80.3,41.4,27.8,87.2,77.9,73.8,56.5,76.1,71.7,2,57.9,1,0,0,1,68,70.0,1
STU1956,21,Male,Mechanical,B.Tech,8,7.92,0,82.4,70.5,80.6,73.8,50.8,61.6,70.0,58.6,79.3,72.0,56.2,74.9,52.5,1,43.5,2,1,2,0,75,87.8,1
STU1957,20,Female,Information Technology,B.Tech,8,7.12,2,88.5,80.6,64.7,85.7,70.9,45.9,62.6,80.9,65.1,79.5,95.0,70.0,70.2,3,61.6,2,1,1,1,8,78.1,1
STU1958,21,Male,Computer Science,B.Tech,8,5.89,0,62.4,33.4,46.9,37.4,55.0,51.6,42.9,63.3,39.1,64.2,88.3,61.8,55.6,1,45.0,1,0,0,1,3,45.2,0
STU1959,22,Male,Computer Science,B.Tech,8,8.36,0,98.0,75.6,60.5,94.5,52.9,57.9,37.2,89.0,63.4,47.7,75.2,78.5,57.0,2,58.1,1,1,1,1,52,98.0,1
STU1960,20,Other,Information Technology,B.Tech,8,6.55,0,79.3,73.4,67.8,81.8,80.0,54.9,18.7,60.8,73.4,81.9,60.2,79.7,74.8,2,43.2,1,0,0,0,20,48.0,1
STU1961,22,Female,Information Technology,B.Tech,8,6.17,1,62.8,66.3,60.8,56.5,53.8,68.2,39.3,95.7,68.2,58.8,81.8,73.2,65.8,1,38.1,2,1,2,1,111,63.9,1
STU1962,21,Female,Computer Science,B.Tech,8,7.0,0,83.5,58.6,57.6,59.7,66.2,63.8,68.8,79.0,58.6,56.7,49.1,60.2,66.5,3,72.0,1,0,0,0,126,67.3,1
STU1963,21,Female,Information Technology,B.Tech,8,6.2,0,82.3,52.7,64.7,51.2,64.3,27.9,51.1,93.2,57.4,69.5,80.1,66.2,67.8,2,43.9,1,1,1,0,38,74.2,1
STU1964,21,Female,Computer Science,B.Tech,8,6.74,0,81.2,68.0,69.9,60.4,45.9,30.6,70.6,61.5,69.3,73.6,78.0,71.3,74.3,2,66.9,1,0,0,1,4,56.6,1
STU1965,21,Male,Electrical,B.Tech,8,7.58,0,91.4,63.4,58.2,52.2,76.5,48.3,42.1,73.7,61.8,63.6,62.9,79.6,57.4,2,41.6,1,0,0,1,19,69.2,1
STU1966,22,Male,Computer Science,B.Tech,8,7.58,0,89.1,62.1,58.6,59.1,70.4,87.9,63.3,54.4,57.1,63.5,80.9,54.6,45.3,4,81.4,0,1,3,0,155,92.5,1
STU1967,21,Male,Computer Science,B.Tech,8,6.21,2,84.8,63.4,50.9,51.2,32.2,39.7,40.5,79.8,51.1,65.3,58.7,65.8,72.8,3,52.5,0,1,1,1,450,74.7,1
STU1968,21,Male,Information Technology,B.Tech,8,6.66,0,86.3,77.0,69.0,89.1,66.2,51.3,36.6,80.6,62.7,87.0,47.3,67.6,74.5,2,51.0,1,0,0,1,38,58.5,1
STU1969,21,Female,Information Technology,B.Tech,8,8.38,0,81.0,66.2,49.4,68.0,50.4,45.3,50.3,98.0,64.1,70.0,78.7,71.1,82.8,1,24.3,0,0,0,0,126,58.3,1
STU1970,22,Male,Civil,B.Tech,8,7.75,0,98.0,72.8,66.0,74.3,78.5,45.0,41.4,74.7,71.9,58.4,63.8,57.7,69.0,0,20.0,1,1,2,1,121,66.0,1
STU1971,23,Female,Information Technology,B.Tech,8,9.48,0,67.9,73.0,58.9,78.8,40.3,58.2,27.3,78.1,67.8,58.5,73.4,69.6,69.2,1,20.0,0,1,2,0,4,64.3,1
STU1972,22,Female,Computer Science,B.Tech,8,8.5,0,83.3,86.7,87.2,89.3,56.7,80.2,49.1,61.4,93.3,67.0,90.5,68.6,77.7,5,98.0,1,1,2,2,372,98.0,1
STU1973,21,Female,Electronics,B.Tech,8,8.46,0,82.6,68.5,69.6,81.9,67.4,63.2,53.7,75.6,62.8,72.9,54.9,60.6,73.4,2,53.6,1,1,1,0,60,89.0,1
STU1974,20,Female,Computer Science,B.Tech,8,5.67,0,89.7,39.6,23.0,34.8,62.8,40.5,72.3,62.7,22.6,75.8,63.0,70.7,56.8,4,90.9,2,0,0,0,440,69.4,0
STU1975,21,Female,Mechanical,B.Tech,8,8.04,0,74.0,73.8,82.3,77.3,73.4,98.0,67.0,69.6,80.0,71.5,87.0,66.0,81.9,1,31.5,3,1,2,2,60,66.0,1
STU1976,21,Male,Information Technology,B.Tech,8,7.14,0,65.4,74.6,76.2,83.6,39.2,56.4,71.5,70.4,76.9,59.9,74.4,77.5,68.6,2,61.3,2,0,0,2,26,62.0,1
STU1977,20,Female,Information Technology,B.Tech,8,6.59,0,83.5,68.5,64.6,53.8,86.8,44.6,63.5,63.1,57.9,64.9,55.2,62.3,59.9,5,95.4,1,1,1,2,450,97.6,1
STU1978,21,Male,Computer Science,B.Tech,8,7.38,0,84.7,73.5,57.1,92.1,69.9,80.4,57.3,68.9,67.1,78.8,51.6,73.0,72.8,1,36.1,2,0,0,0,22,51.0,1
STU1979,21,Female,Information Technology,B.Tech,8,8.24,0,96.2,64.3,75.7,76.5,82.4,46.6,32.3,62.7,68.0,56.2,57.6,63.1,51.3,2,71.1,0,1,1,0,206,83.5,1
STU1980,21,Male,Electrical,B.Tech,8,7.75,4,69.9,77.3,83.1,81.3,75.1,84.9,54.4,62.7,76.2,64.4,54.7,65.4,77.4,4,75.2,0,0,0,1,25,67.4,1
STU1981,22,Female,Electrical,B.Tech,8,6.23,0,93.0,41.8,43.3,59.0,61.8,39.3,61.5,83.1,40.9,77.2,68.3,75.3,76.8,4,92.3,0,1,2,0,148,79.8,1
STU1982,20,Female,Computer Science,B.Tech,8,8.02,0,98.0,65.4,79.3,77.6,42.7,80.7,75.3,70.5,60.1,80.5,66.1,74.6,84.3,3,69.8,0,1,1,3,60,76.6,1
STU1983,20,Male,Computer Science,B.Tech,8,6.5,0,78.4,54.0,49.9,54.9,53.5,58.6,63.0,72.9,49.0,67.7,68.9,67.4,70.9,4,74.3,1,1,1,0,450,75.9,1
STU1984,22,Male,Electrical,B.Tech,8,7.44,0,69.7,57.9,59.9,57.9,85.8,78.2,71.8,47.6,55.4,65.1,53.2,69.0,57.8,3,51.8,1,1,2,0,23,95.2,1
STU1985,21,Other,Civil,B.Tech,8,6.87,3,78.1,55.1,55.8,46.7,82.8,89.2,35.5,73.9,58.2,54.1,64.0,56.0,59.9,1,24.7,0,0,0,1,41,59.0,0
STU1986,22,Male,Computer Science,B.Tech,8,6.96,0,82.1,56.5,70.1,66.6,52.7,34.6,46.8,75.4,62.5,76.3,36.2,87.4,66.8,3,76.3,3,0,0,2,116,80.0,1
STU1987,21,Female,Information Technology,B.Tech,8,8.04,0,87.4,67.1,59.2,80.0,19.7,78.0,58.9,62.4,66.3,85.8,67.0,79.6,81.3,5,98.0,3,0,0,0,450,96.4,1
STU1988,21,Female,Computer Science,B.Tech,8,6.06,0,76.4,62.0,57.3,63.2,58.8,29.6,70.6,97.2,46.9,98.0,81.5,79.2,82.6,2,50.9,4,0,0,3,35,74.3,1
STU1989,22,Male,Mechanical,B.Tech,8,9.34,0,96.8,64.1,73.4,93.3,57.7,36.2,49.7,36.0,64.6,74.6,45.1,54.5,64.7,1,36.4,0,1,1,1,39,84.9,1
STU1990,22,Male,Computer Science,B.Tech,8,5.2,1,71.4,55.5,40.5,50.4,58.3,40.5,50.7,79.0,50.8,69.4,71.8,65.4,65.1,2,57.8,3,0,0,2,59,57.5,0
STU1991,22,Male,Computer Science,B.Tech,8,6.54,0,65.5,52.3,59.4,41.1,69.9,64.1,63.0,78.0,54.3,59.0,56.4,68.3,56.8,3,65.7,2,1,1,1,33,95.2,1
STU1992,21,Female,Electrical,B.Tech,8,7.61,0,92.5,70.1,58.7,73.7,75.1,55.6,34.0,75.6,68.6,47.5,76.2,50.8,48.8,1,46.0,3,1,2,2,133,92.7,1
STU1993,21,Male,Computer Science,B.Tech,8,7.84,0,60.4,67.0,59.2,82.7,76.9,52.0,77.7,70.5,54.1,72.1,67.2,81.8,67.8,3,67.9,1,1,1,0,11,88.4,1
STU1994,21,Male,Information Technology,B.Tech,8,7.09,0,80.1,50.1,58.0,72.7,68.7,57.6,37.9,75.7,57.7,98.0,70.7,88.0,76.6,2,51.4,2,1,1,2,117,79.1,1
STU1995,20,Male,Information Technology,B.Tech,8,7.14,2,98.0,65.8,52.1,64.9,35.0,65.6,21.3,80.2,55.8,85.2,65.9,94.7,73.2,2,43.0,0,1,2,1,73,63.8,1
STU1996,23,Female,Computer Science,B.Tech,8,7.65,0,81.9,71.6,72.0,75.3,56.9,67.0,52.2,57.8,68.1,83.4,83.6,60.5,78.7,2,40.5,0,1,1,0,27,77.4,1
STU1997,20,Female,Information Technology,B.Tech,8,6.95,0,71.4,61.6,49.2,86.5,96.6,74.7,79.2,72.2,60.4,72.9,69.9,73.3,66.9,1,20.0,0,0,0,0,53,66.3,1
STU1998,23,Other,Information Technology,B.Tech,8,8.73,0,81.5,95.5,99.0,99.0,67.6,87.8,61.4,65.4,100.0,74.3,55.1,86.6,83.6,2,62.3,3,1,1,1,170,82.6,1
STU1999,21,Male,Computer Science,B.Tech,8,8.12,0,81.5,76.8,83.8,68.8,67.5,54.6,64.0,52.7,85.5,40.9,66.4,69.2,60.0,2,48.5,0,1,1,0,57,85.6,1
STU2000,21,Female,Information Technology,B.Tech,8,8.16,0,83.5,69.5,67.2,71.0,67.4,45.6,52.7,78.0,78.5,79.2,59.8,65.8,73.3,2,46.0,0,1,1,0,12,73.9,1
STU2001,21,Female,Electrical,B.Tech,8,6.14,0,88.3,45.4,52.0,58.3,68.2,66.0,49.6,60.1,55.0,63.0,67.3,51.5,52.8,1,20.0,3,1,1,0,3,73.5,1
STU2002,22,Female,Electrical,B.Tech,8,7.11,0,72.1,62.6,47.6,47.0,26.3,34.4,27.3,47.0,51.1,61.6,59.1,84.5,54.6,2,43.6,0,0,0,0,144,49.0,0
STU2003,22,Female,Computer Science,B.Tech,8,6.87,0,98.0,50.2,72.5,61.7,58.4,42.8,15.8,60.5,62.1,66.1,55.5,71.8,66.8,2,42.3,3,1,1,1,39,78.5,1
STU2004,22,Male,Computer Science,B.Tech,8,6.09,0,84.3,48.7,58.7,60.2,61.4,73.0,55.1,56.8,51.9,65.7,67.8,64.0,66.4,5,87.1,2,1,1,0,402,97.5,1
STU2005,22,Male,Computer Science,B.Tech,8,7.6,3,88.9,42.9,46.2,64.8,81.2,52.8,73.0,82.4,54.7,61.4,65.8,75.1,62.2,3,68.3,0,0,0,0,109,71.6,0
STU2006,22,Female,Information Technology,B.Tech,8,6.61,0,76.0,34.7,36.2,57.1,62.7,33.3,57.5,70.1,41.0,70.2,79.9,73.7,58.2,4,81.2,0,1,2,0,76,83.3,1
STU2007,22,Male,Information Technology,B.Tech,8,7.92,0,94.2,63.1,59.4,72.1,37.3,28.2,62.0,87.4,60.3,63.3,59.2,73.9,68.0,2,36.4,1,0,0,0,80,61.7,1
STU2008,21,Female,Electronics,B.Tech,8,6.02,0,79.6,59.8,48.4,38.5,68.5,55.9,77.3,58.7,58.5,71.2,37.3,69.6,55.1,2,37.0,4,0,0,1,59,61.3,0
STU2009,21,Female,Computer Science,B.Tech,8,9.09,0,84.6,74.2,87.0,85.7,49.9,75.6,57.3,80.2,74.4,52.2,59.9,89.8,79.7,1,22.0,3,1,1,0,184,88.9,1
STU2010,21,Male,Computer Science,B.Tech,8,6.21,0,73.1,55.6,54.0,73.3,43.7,75.3,50.0,98.0,56.1,67.4,42.2,70.5,79.4,3,83.1,1,0,0,0,70,60.9,1
STU2011,24,Female,Information Technology,B.Tech,8,7.44,1,72.5,56.4,50.3,56.4,49.5,57.0,38.9,73.0,48.7,56.8,70.8,89.8,52.4,2,64.9,1,1,3,0,11,80.4,0
STU2012,23,Male,Electronics,B.Tech,8,8.07,0,88.5,72.7,60.5,51.7,70.1,91.2,84.4,80.1,58.2,62.3,41.6,78.2,71.9,3,56.5,1,1,1,2,104,83.7,1
STU2013,20,Male,Computer Science,B.Tech,8,6.57,0,77.8,64.1,65.2,64.8,80.9,53.1,60.4,77.7,68.6,71.7,51.2,75.9,60.5,2,30.2,2,1,1,0,94,76.9,1
STU2014,22,Female,Electronics,B.Tech,8,8.14,0,73.9,67.4,67.5,63.9,69.2,52.5,36.9,48.1,72.0,50.8,59.9,70.8,60.9,1,36.3,1,1,1,2,113,77.8,1
STU2015,23,Female,Computer Science,B.Tech,8,5.85,0,75.9,59.9,54.0,43.7,71.5,10.0,33.3,76.2,59.2,60.1,86.6,82.7,58.9,1,35.5,0,0,0,0,211,51.2,0
STU2016,21,Male,Mechanical,B.Tech,8,8.8,0,88.6,99.0,95.3,94.2,69.1,46.9,72.0,72.3,96.2,76.8,50.0,73.2,83.2,3,68.2,2,1,2,1,67,98.0,1
STU2017,21,Male,Mechanical,B.Tech,8,7.22,0,76.0,52.7,58.1,52.4,63.5,70.3,35.4,64.4,49.1,53.0,65.2,61.7,46.4,1,42.4,1,0,0,0,34,55.2,1
STU2018,23,Female,Computer Science,B.Tech,8,6.54,0,80.9,46.8,55.7,78.8,72.5,83.2,81.7,55.6,45.4,91.3,73.1,61.4,62.7,1,39.5,0,1,2,0,53,70.5,1
STU2019,20,Female,Computer Science,B.Tech,8,6.87,0,82.1,60.0,33.0,57.9,25.7,40.1,10.0,77.7,41.7,84.5,85.8,76.6,69.8,4,68.8,2,0,0,1,304,89.9,1
STU2020,22,Female,Information Technology,B.Tech,8,8.09,0,63.8,57.9,53.2,66.5,63.7,63.3,74.8,54.4,54.4,64.1,75.9,62.0,53.7,3,67.9,1,1,1,2,446,90.9,1
STU2021,21,Male,Computer Science,B.Tech,8,6.56,0,68.0,53.3,39.7,43.7,46.3,73.8,59.8,97.9,51.9,60.6,80.3,71.3,60.5,1,43.5,1,0,0,0,277,64.6,1
STU2022,23,Male,Electronics,B.Tech,8,6.38,0,85.2,57.9,63.8,60.0,79.4,55.2,53.9,69.6,66.2,72.4,77.1,83.6,77.4,1,27.8,2,0,0,0,20,53.6,1
STU2023,24,Male,Electrical,B.Tech,8,6.96,0,75.0,69.5,71.8,67.3,59.8,13.9,49.2,50.9,62.4,52.6,48.1,75.3,71.1,1,38.0,1,1,1,0,54,66.1,1
STU2024,23,Female,Electronics,B.Tech,8,5.91,0,92.0,58.4,46.7,50.9,62.5,59.5,82.3,60.8,49.1,46.0,70.0,64.1,56.3,2,44.5,2,0,0,3,29,60.4,0
STU2025,21,Male,Electrical,B.Tech,8,9.2,0,91.2,70.6,71.4,74.8,39.4,68.7,63.3,64.1,67.4,64.5,76.9,87.5,59.9,3,85.0,3,1,1,2,52,98.0,1
STU2026,22,Male,Information Technology,B.Tech,8,6.58,0,88.8,51.0,44.5,51.9,77.3,37.9,37.5,98.0,35.1,68.4,51.6,78.0,80.7,1,21.7,2,0,0,0,3,67.9,1
STU2027,22,Female,Computer Science,B.Tech,8,8.11,0,98.0,71.0,85.7,80.2,71.4,50.4,24.5,55.6,81.2,71.1,56.9,83.2,61.5,4,91.6,2,1,2,2,23,89.6,1
STU2028,21,Male,Electronics,B.Tech,8,7.43,0,81.2,63.3,57.8,77.0,70.4,34.2,54.8,66.4,59.3,62.6,53.8,47.1,60.5,1,20.0,2,0,0,0,39,62.0,1
STU2029,22,Other,Information Technology,B.Tech,8,,0,88.2,52.8,64.5,60.4,49.8,10.0,52.0,60.5,58.1,85.3,75.8,75.6,71.9,1,52.9,1,0,0,1,35,62.1,1
STU2030,20,Female,Electronics,B.Tech,8,7.19,0,76.4,59.8,63.3,69.3,50.4,73.5,27.7,75.0,68.3,52.1,64.0,81.3,73.9,5,83.6,0,0,0,1,49,75.5,1
STU2031,21,Female,Computer Science,B.Tech,8,8.06,0,98.0,80.0,79.9,87.5,65.4,54.9,51.1,60.7,80.4,56.3,60.5,90.7,70.2,1,36.9,1,1,1,0,20,76.2,1
STU2032,21,Male,Computer Science,B.Tech,8,6.99,0,98.0,67.4,65.7,75.1,51.6,83.8,42.8,52.1,64.4,75.8,47.1,55.9,62.9,4,63.7,2,0,0,0,182,77.9,1
STU2033,20,Male,Civil,B.Tech,8,8.51,2,82.1,67.3,65.7,64.3,68.5,70.4,52.1,65.3,69.4,56.1,64.1,85.3,56.1,3,51.5,1,1,1,3,40,79.0,1
STU2034,20,Female,Computer Science,B.Tech,8,8.32,0,85.7,64.8,47.1,61.7,29.6,48.6,63.6,63.8,61.2,55.6,57.1,90.1,61.5,0,29.0,1,0,0,2,74,48.1,1
STU2035,22,Female,Civil,B.Tech,8,8.21,0,94.9,73.5,73.0,78.8,54.7,53.5,75.9,59.7,74.7,71.5,68.4,49.8,65.2,2,60.3,2,0,0,2,44,58.1,1
STU2036,21,Female,Civil,B.Tech,8,6.69,0,80.6,60.9,53.9,68.6,89.0,65.2,66.5,60.5,60.8,57.4,49.0,77.3,58.6,2,52.4,0,0,0,0,155,58.4,0
STU2037,22,Male,Electrical,B.Tech,8,6.01,0,75.8,49.8,50.5,59.5,68.6,72.4,40.5,84.6,49.4,68.4,67.5,78.8,59.7,4,87.4,2,0,0,0,24,79.4,1
STU2038,20,Female,Electronics,B.Tech,8,6.53,0,90.3,61.1,60.3,64.7,64.5,60.8,57.9,63.5,60.3,61.6,58.9,68.4,65.2,2,60.4,1,0,0,1,16,66.2,1
STU2039,21,Female,Information Technology,B.Tech,8,7.42,0,82.7,63.8,55.3,73.7,91.8,74.9,53.0,52.1,60.1,59.7,47.5,66.6,59.0,2,43.2,1,1,1,2,109,87.8,1
STU2040,21,Female,Mechanical,B.Tech,8,7.8,0,83.7,65.8,64.8,68.2,27.0,49.7,30.7,61.5,61.5,44.8,46.4,79.3,48.4,1,21.0,1,1,1,3,192,86.8,1
STU2041,22,Female,Computer Science,B.Tech,8,4.81,0,74.1,50.2,37.5,50.4,49.8,37.1,58.4,68.8,41.0,71.7,48.5,65.2,66.8,2,49.9,0,0,0,0,15,50.4,0
STU2042,21,Female,Information Technology,B.Tech,8,7.19,0,65.7,55.9,42.6,57.3,56.0,53.8,81.7,49.3,56.1,55.0,62.1,69.6,52.9,1,29.2,1,0,0,1,6,57.2,0
STU2043,22,Female,Electronics,B.Tech,8,7.37,0,84.2,72.9,78.3,76.7,74.9,58.7,52.5,90.8,85.6,68.0,66.7,80.9,82.4,0,23.9,1,1,1,1,164,80.3,1
